order_id,customer_id,restaurant_id,partner_id,order_date,total_amount,payment_method,order_status
O01290,C0033,R0461,P0060,2025-01-20,439.28,Cash on Delivery,Cancelled
O01291,C0068,R0280,P0231,2024-08-29,778.32,UPI,Delivered
O01292,C0292,R0257,P0271,2024-10-17,1396.1,UPI,Returned
O01293,C0828,R0362,P0261,2025-05-02,979.87,Card,Cancelled
O01294,C0427,R0027,P0195,2024-01-31,1177.95,Cash on Delivery,Cancelled
O01295,C0710,R0052,P0110,2023-12-20,852.0,UPI,Delivered
O01296,C0051,R0476,P0183,2025-07-26,455.35,UPI,Delivered
O01297,C0848,R0424,P0129,2024-04-12,1093.51,Cash on Delivery,Returned
O01298,C0202,R0298,P0284,2023-10-24,1319.0,Cash on Delivery,Delivered
O01299,C0024,R0047,P0202,2024-07-31,157.78,UPI,Delivered
O01300,C0550,R0354,P0042,2025-06-19,772.97,Card,Returned
O01301,C0663,R0125,P0041,2025-03-06,1221.06,Cash on Delivery,Cancelled
O01302,C0564,R0346,P0230,2025-08-04,527.61,UPI,Delivered
O01303,C0331,R0097,P0032,2023-08-19,607.77,Cash on Delivery,Cancelled
O01304,C0457,R0130,P0266,2025-06-04,1215.51,Card,Cancelled
O01305,C0541,R0178,P0026,2024-11-08,694.6,Wallet,Returned
O01306,C0610,R0364,P0069,2025-07-19,1092.79,Cash on Delivery,Delivered
O01307,C0691,R0258,P0028,2024-05-06,855.67,UPI,Cancelled
O01308,C0974,R0192,P0285,2024-09-21,538.22,Wallet,Cancelled
O01309,C0181,R0007,P0200,2023-11-26,1364.54,Cash on Delivery,Delivered
O01310,C0415,R0182,P0207,2024-11-17,1123.73,Wallet,Cancelled
O01311,C0654,R0359,P0159,2025-05-25,283.0,Cash on Delivery,Delivered
O01312,C0188,R0433,P0096,2023-09-10,1079.48,Wallet,Delivered
O01313,C0871,R0124,P0094,2024-02-12,997.73,UPI,Cancelled
O01314,C0642,R0239,P0136,2025-05-27,557.0,Wallet,Returned
O01315,C0141,R0367,P0161,2025-02-20,988.03,UPI,Returned
O01316,C0153,R0471,P0299,2023-08-23,845.61,Card,Returned
O01317,C0073,R0288,P0077,2024-10-22,707.8,Wallet,Delivered
O01318,C0165,R0327,P0003,2023-12-03,611.47,Wallet,Returned
O01319,C0243,R0138,P0171,2025-07-28,915.41,UPI,Delivered
O01320,C0013,R0235,P0071,2025-04-06,1225.2,Card,Cancelled
O01321,C0429,R0293,P0274,2024-07-18,564.64,Card,Returned
O01322,C0075,R0009,P0050,2024-02-23,900.54,UPI,Cancelled
O01323,C0292,R0114,P0231,2024-10-01,1078.84,Card,Cancelled
O01324,C0595,R0379,P0137,2024-12-03,1155.0,Cash on Delivery,Cancelled
O01325,C0634,R0208,P0284,2024-07-25,294.76,Wallet,Cancelled
O01326,C0610,R0027,P0140,2024-03-01,586.7,Card,Returned
O01327,C0164,R0125,P0275,2024-12-26,844.43,Wallet,Returned
O01328,C0621,R0040,P0091,2023-09-27,237.61,Cash on Delivery,Delivered
O01329,C0392,R0454,P0077,2024-03-06,1220.82,Cash on Delivery,Cancelled
O01330,C0969,R0316,P0211,2024-07-31,1105.66,Cash on Delivery,Returned
O01331,C0436,R0110,P0094,2024-02-07,1359.27,Wallet,Delivered
O01332,C0863,R0205,P0136,2024-11-25,1204.05,Wallet,Delivered
O01333,C0299,R0214,P0117,2024-04-24,562.31,UPI,Delivered
O01334,C0056,R0263,P0115,2024-07-21,448.48,Wallet,Cancelled
O01335,C0110,R0192,P0084,2025-07-25,655.78,UPI,Delivered
O01336,C0980,R0373,P0184,2024-03-31,1060.98,Wallet,Delivered
O01337,C0046,R0395,P0243,2024-01-03,978.93,Card,Delivered
O01338,C0651,R0069,P0229,2024-02-29,531.89,UPI,Returned
O01339,C0053,R0269,P0073,2023-09-08,1283.16,UPI,Returned
O01340,C0563,R0226,P0022,2025-07-18,579.81,Cash on Delivery,Delivered
O01341,C0941,R0390,P0143,2025-01-07,1051.88,Cash on Delivery,Cancelled
O01342,C0585,R0054,P0061,2024-09-28,753.54,Wallet,Delivered
O01343,C0483,R0416,P0076,2025-04-17,808.47,Wallet,Delivered
O01344,C0351,R0386,P0224,2024-09-25,698.43,Cash on Delivery,Cancelled
O01345,C0833,R0183,P0073,2023-09-19,1058.95,Wallet,Delivered
O01346,C0225,R0489,P0220,2024-02-06,1250.72,Cash on Delivery,Cancelled
O01347,C0072,R0070,P0095,2025-07-03,562.29,Cash on Delivery,Delivered
O01348,C0233,R0209,P0298,2023-09-09,731.8,UPI,Cancelled
O01349,C0145,R0168,P0143,2025-02-28,306.64,Wallet,Cancelled
O01350,C0218,R0076,P0117,2024-05-11,405.05,Card,Returned
O01351,C0981,R0277,P0294,2025-01-25,356.71,Wallet,Cancelled
O01352,C0570,R0206,P0034,2024-07-01,720.57,Card,Delivered
O01353,C0987,R0288,P0238,2023-09-14,193.97,Card,Cancelled
O01354,C0919,R0308,P0022,2023-12-08,754.59,Wallet,Delivered
O01355,C0560,R0392,P0150,2024-12-19,866.69,Card,Cancelled
O01356,C0859,R0256,P0113,2023-12-11,423.1,UPI,Returned
O01357,C0009,R0247,P0122,2025-01-11,192.71,Cash on Delivery,Cancelled
O01358,C0346,R0336,P0011,2023-12-30,1329.33,Card,Returned
O01359,C0971,R0138,P0092,2025-07-21,947.49,Card,Returned
O01360,C0155,R0072,P0176,2023-08-26,580.26,Cash on Delivery,Returned
O01361,C0976,R0215,P0052,2025-02-10,914.02,Card,Delivered
O01362,C0594,R0054,P0072,2024-04-06,1342.59,Cash on Delivery,Returned
O01363,C0171,R0262,P0086,2023-11-20,343.56,UPI,Cancelled
O01364,C0377,R0336,P0274,2023-10-25,626.79,Card,Returned
O01365,C0387,R0095,P0295,2024-01-30,1059.94,Cash on Delivery,Delivered
O01366,C0343,R0302,P0126,2023-11-16,837.47,Cash on Delivery,Delivered
O01367,C0795,R0497,P0160,2025-04-03,1294.74,Card,Returned
O01368,C0158,R0222,P0283,2024-08-08,238.8,UPI,Delivered
O01369,C0495,R0403,P0190,2025-05-01,317.69,Cash on Delivery,Delivered
O01370,C0332,R0100,P0214,2025-03-24,724.99,UPI,Returned
O01371,C0979,R0466,P0257,2023-11-29,296.39,Cash on Delivery,Cancelled
O01372,C0589,R0455,P0125,2024-09-16,1416.08,Card,Returned
O01373,C0093,R0068,P0243,2024-06-09,273.35,UPI,Cancelled
O01374,C0662,R0088,P0058,2023-12-08,1054.54,Wallet,Cancelled
O01375,C0773,R0322,P0143,2024-03-02,627.46,UPI,Returned
O01376,C0548,R0228,P0286,2024-12-06,1278.63,Wallet,Returned
O01377,C0488,R0417,P0136,2025-05-11,155.56,Cash on Delivery,Returned
O01378,C0224,R0046,P0100,2024-07-14,704.27,UPI,Delivered
O01379,C0394,R0313,P0157,2023-09-21,366.55,Card,Cancelled
O01380,C0223,R0425,P0137,2025-03-06,614.7,Card,Returned
O01381,C0864,R0218,P0160,2025-02-05,293.75,Wallet,Returned
O01382,C0003,R0343,P0236,2025-06-06,218.89,Card,Cancelled
O01383,C0713,R0347,P0254,2025-04-02,606.33,Wallet,Cancelled
O01384,C0824,R0151,P0068,2024-01-11,1226.66,UPI,Returned
O01385,C0027,R0177,P0036,2024-05-25,1439.72,Card,Cancelled
O01386,C0919,R0454,P0076,2023-09-24,855.0,UPI,Delivered
O01387,C0363,R0483,P0163,2024-07-30,1369.23,Card,Delivered
O01388,C0528,R0418,P0210,2024-05-10,1475.74,Card,Delivered
O01389,C0752,R0218,P0154,2025-02-21,309.83,UPI,Delivered
O01390,C0291,R0245,P0030,2025-01-27,764.79,Cash on Delivery,Cancelled
O01391,C0490,R0397,P0193,2025-01-09,920.41,Card,Cancelled
O01392,C0327,R0293,P0248,2023-12-26,1115.69,Cash on Delivery,Cancelled
O01393,C0237,R0342,P0110,2024-01-15,635.08,Card,Delivered
O01394,C0190,R0335,P0082,2023-11-07,680.08,Card,Delivered
O01395,C0228,R0328,P0298,2025-07-08,1123.22,Card,Cancelled
O01396,C0775,R0355,P0114,2024-01-04,250.81,UPI,Cancelled
O01397,C0832,R0441,P0077,2024-07-12,1425.75,Cash on Delivery,Cancelled
O01398,C0784,R0348,P0166,2024-08-04,1291.57,Wallet,Delivered
O01399,C0772,R0033,P0071,2025-07-14,191.53,Card,Returned
O01400,C0673,R0160,P0056,2025-02-16,407.05,UPI,Cancelled
O01401,C0964,R0469,P0072,2023-09-30,285.37,Card,Returned
O01402,C0794,R0434,P0010,2024-01-02,1299.95,Cash on Delivery,Cancelled
O01403,C0690,R0266,P0259,2025-04-10,992.84,UPI,Returned
O01404,C0270,R0445,P0285,2024-04-23,430.03,UPI,Cancelled
O01405,C0812,R0213,P0096,2025-01-20,790.77,Cash on Delivery,Returned
O01406,C0962,R0152,P0277,2025-04-03,1175.73,UPI,Cancelled
O01407,C0694,R0195,P0093,2025-03-23,534.55,Cash on Delivery,Returned
O01408,C0617,R0284,P0296,2025-08-10,175.74,Card,Returned
O01409,C0906,R0241,P0178,2025-06-12,589.12,Card,Returned
O01410,C0146,R0377,P0181,2023-09-16,1023.25,UPI,Returned
O01411,C0153,R0301,P0164,2024-12-22,396.56,Wallet,Delivered
O01412,C0914,R0412,P0067,2024-04-25,259.91,UPI,Cancelled
O01413,C0378,R0336,P0009,2024-04-21,858.7,Wallet,Returned
O01414,C0965,R0451,P0294,2024-03-19,882.97,Wallet,Cancelled
O01415,C0409,R0074,P0201,2024-05-08,1392.9,Cash on Delivery,Cancelled
O01416,C0610,R0376,P0199,2025-03-05,358.38,UPI,Returned
O01417,C0018,R0056,P0236,2024-02-18,1038.03,UPI,Cancelled
O01418,C0145,R0278,P0119,2024-06-09,318.14,Cash on Delivery,Cancelled
O01419,C0033,R0160,P0106,2023-12-18,542.96,UPI,Delivered
O01420,C0435,R0154,P0197,2024-01-02,825.96,Card,Returned
O01421,C0230,R0242,P0155,2025-08-09,205.91,UPI,Cancelled
O01422,C0479,R0186,P0064,2024-07-14,1375.12,UPI,Returned
O01423,C0021,R0124,P0082,2023-10-24,898.55,UPI,Returned
O01424,C0499,R0447,P0094,2025-02-07,918.47,UPI,Returned
O01425,C0754,R0463,P0117,2024-05-06,1103.57,UPI,Delivered
O01426,C0112,R0368,P0056,2024-06-18,653.19,Wallet,Returned
O01427,C0050,R0435,P0087,2023-08-25,325.35,UPI,Cancelled
O01428,C0670,R0127,P0019,2024-07-30,350.01,UPI,Cancelled
O01429,C0700,R0112,P0200,2024-12-28,939.42,Card,Returned
O01430,C0513,R0136,P0252,2024-12-23,1448.79,Wallet,Delivered
O01431,C0488,R0315,P0053,2024-01-31,472.37,Cash on Delivery,Returned
O01432,C0906,R0227,P0250,2024-08-27,1459.83,Cash on Delivery,Cancelled
O01433,C0991,R0037,P0022,2025-01-12,985.29,Card,Delivered
O01434,C0178,R0101,P0283,2025-06-24,1317.56,Cash on Delivery,Cancelled
O01435,C0806,R0280,P0150,2024-02-16,558.65,Cash on Delivery,Delivered
O01436,C0406,R0240,P0042,2024-08-17,561.58,Wallet,Delivered
O01437,C0156,R0230,P0086,2025-04-21,1104.28,UPI,Returned
O01438,C0627,R0456,P0240,2024-12-13,270.97,Card,Cancelled
O01439,C0977,R0052,P0218,2024-07-03,1021.57,Card,Cancelled
O01440,C0523,R0449,P0111,2025-07-09,418.27,Cash on Delivery,Delivered
O01441,C0131,R0144,P0178,2024-08-10,248.27,Card,Cancelled
O01442,C0251,R0420,P0244,2025-03-02,443.45,Wallet,Delivered
O01443,C0544,R0313,P0118,2023-08-12,348.87,UPI,Returned
O01444,C0675,R0329,P0221,2024-08-07,841.26,UPI,Returned
O01445,C0560,R0228,P0094,2024-01-13,296.78,Cash on Delivery,Delivered
O01446,C0450,R0096,P0205,2023-10-04,1392.76,Card,Returned
O01447,C0686,R0066,P0046,2025-01-27,1125.03,UPI,Returned
O01448,C0952,R0181,P0043,2024-12-18,1204.35,UPI,Cancelled
O01449,C0101,R0491,P0272,2025-04-17,1310.48,Cash on Delivery,Cancelled
O01450,C0015,R0171,P0175,2024-11-27,1126.42,Wallet,Delivered
O01451,C0861,R0145,P0049,2024-02-14,284.49,UPI,Delivered
O01452,C0498,R0316,P0149,2024-03-09,803.63,Cash on Delivery,Returned
O01453,C0131,R0207,P0042,2023-10-20,1315.52,UPI,Cancelled
O01454,C0197,R0204,P0240,2024-12-03,1336.06,Card,Delivered
O01455,C0146,R0145,P0159,2025-03-08,1231.7,Wallet,Returned
O01456,C0490,R0118,P0219,2023-11-01,821.62,Cash on Delivery,Returned
O01457,C0611,R0316,P0150,2024-08-11,691.38,UPI,Delivered
O01458,C0620,R0345,P0043,2025-03-18,548.84,,Delivered
O01459,C0809,R0251,P0005,2024-03-26,978.88,Card,Cancelled
O01460,C0967,R0313,P0127,2025-01-04,1270.6,UPI,Cancelled
O01461,C0539,R0002,P0234,2024-11-06,1433.51,Card,Delivered
O01462,C0893,R0305,P0080,2025-04-18,667.19,Cash on Delivery,Delivered
O01463,C0127,R0205,P0135,2024-12-19,172.92,UPI,Delivered
O01464,C0531,R0352,P0213,2024-04-18,1022.04,Card,Cancelled
O01465,C0411,R0310,P0193,2025-02-16,1379.7,Card,Cancelled
O01466,C0418,R0137,P0139,2025-02-18,214.71,Wallet,Cancelled
O01467,C0078,R0095,P0263,2023-11-23,1206.53,Card,Cancelled
O01468,C0185,R0475,P0157,2023-11-20,1152.37,Cash on Delivery,Cancelled
O01469,C0040,R0248,P0215,2024-09-23,1488.09,Wallet,Delivered
O01470,C0293,R0316,P0112,2025-05-20,225.37,Cash on Delivery,Delivered
O01471,C0210,R0031,P0234,2024-07-14,392.0,Cash on Delivery,Returned
O01472,C0311,R0089,P0227,2024-06-15,180.25,UPI,Delivered
O01473,C0813,R0358,P0215,2023-08-14,661.17,Wallet,Delivered
O01474,C0229,R0017,P0156,2023-12-21,668.05,Cash on Delivery,Cancelled
O01475,C0070,R0410,P0244,2025-05-18,420.43,Wallet,Delivered
O01476,C0639,R0261,P0123,2023-08-21,1409.92,Card,Cancelled
O01477,C0061,R0136,P0261,2024-02-15,1400.75,Wallet,Delivered
O01478,C0108,R0120,P0157,2023-09-30,1208.62,Cash on Delivery,Returned
O01479,C0188,R0360,P0013,2024-05-14,644.61,Card,Delivered
O01480,C0697,R0061,P0101,2024-12-05,250.07,Card,Delivered
O01481,C0020,R0080,P0246,2024-11-30,341.23,Cash on Delivery,Cancelled
O01482,C0595,R0241,P0104,2024-03-24,928.61,Card,Returned
O01483,C0908,R0326,P0146,2024-01-21,171.78,Wallet,Cancelled
O01484,C0777,R0383,P0035,2025-05-23,241.45,Cash on Delivery,Cancelled
O01485,C0961,R0396,P0136,2023-11-07,372.3,Wallet,Cancelled
O01486,C0373,R0410,P0142,2023-09-22,1170.85,Wallet,Cancelled
O01487,C0806,R0160,P0203,2024-12-17,473.22,Card,Cancelled
O01488,C0263,R0100,P0295,2024-01-30,770.79,Cash on Delivery,Returned
O01489,C0590,R0062,P0286,2025-08-02,1398.92,Cash on Delivery,Cancelled
O01490,C0860,R0301,P0048,2023-09-15,455.61,Card,Returned
O01491,C0795,R0167,P0098,2025-02-26,1044.61,Card,Delivered
O01492,C0277,R0027,P0205,2024-12-08,1353.4,Wallet,Returned
O01493,C0520,R0398,P0222,2024-07-02,215.94,Card,Delivered
O01494,C0797,R0063,P0155,2024-01-19,203.84,Cash on Delivery,Returned
O01495,C0958,R0423,P0223,2025-06-18,172.99,Cash on Delivery,Cancelled
O01496,C0717,R0361,P0228,2025-05-30,1155.01,Wallet,Cancelled
O01497,C0322,R0217,P0099,2025-01-30,865.73,Wallet,Delivered
O01498,C0375,R0469,P0144,2025-02-23,156.76,Cash on Delivery,Delivered
O01499,C0235,R0343,P0001,2024-03-29,473.6,Card,Returned
O01500,C0282,R0324,P0039,2023-11-02,509.22,Card,Cancelled
O01501,C0892,R0090,P0195,2023-09-04,1196.77,UPI,Delivered
O01502,C0271,R0118,P0199,2024-11-29,191.96,UPI,Delivered
O01503,C0355,R0092,P0197,2023-12-13,572.01,Card,Returned
O01504,C0196,R0161,P0296,2024-02-01,304.85,Wallet,Delivered
O01505,C0534,R0392,P0051,2023-09-16,426.88,UPI,Cancelled
O01506,C0800,R0451,P0248,2024-08-13,730.42,Wallet,Cancelled
O01507,C0590,R0124,P0004,2023-12-01,1046.69,Cash on Delivery,Cancelled
O01508,C0412,R0022,P0194,2024-05-07,332.34,Wallet,Returned
O01509,C0626,R0431,P0265,2024-10-03,1093.88,Wallet,Returned
O01510,C0550,R0484,P0002,2024-04-09,1461.15,Wallet,Delivered
O01511,C0224,R0425,P0215,2024-04-16,1328.94,Cash on Delivery,Returned
O01512,C0875,R0406,P0137,2023-09-19,336.13,Card,Cancelled
O01513,C0120,R0392,P0067,2025-03-11,744.19,Cash on Delivery,Cancelled
O01514,C0116,R0185,P0100,2024-09-01,796.81,Cash on Delivery,Returned
O01515,C0567,R0349,P0251,2025-06-11,723.62,UPI,Cancelled
O01516,C0528,R0189,P0283,2025-06-10,533.05,UPI,Cancelled
O01517,C0258,R0404,P0176,2023-10-03,544.27,Wallet,Cancelled
O01518,C0621,R0329,P0276,2024-01-18,948.6,Wallet,Returned
O01519,C0945,R0383,P0037,2024-10-16,484.16,Wallet,Delivered
O01520,C0087,R0220,P0193,2025-07-25,853.67,UPI,Cancelled
O01521,C0354,R0091,P0034,2024-11-21,803.16,UPI,Returned
O01522,C0969,R0307,P0062,2024-01-24,724.13,Wallet,Delivered
O01523,C0665,R0439,P0186,2024-10-22,1261.97,Card,Returned
O01524,C0989,R0203,P0072,2023-12-05,1451.86,UPI,Delivered
O01525,C0285,R0231,P0172,2023-12-07,261.34,,Delivered
O01526,C0819,R0237,P0292,2025-05-04,841.04,UPI,Returned
O01527,C0713,R0136,P0244,2025-04-08,1030.0,Card,Delivered
O01528,C0960,R0437,P0103,2023-08-15,390.01,Cash on Delivery,Returned
O01529,C0181,R0500,P0053,2025-05-19,375.95,Wallet,Cancelled
O01530,C0568,R0324,P0010,2024-12-07,583.16,Card,Delivered
O01531,C0666,R0464,P0015,2024-08-22,1202.93,UPI,Cancelled
O01532,C0909,R0299,P0257,2025-04-06,870.58,Cash on Delivery,Delivered
O01533,C0589,R0279,P0112,2024-08-18,1277.48,Cash on Delivery,Delivered
O01534,C0983,R0185,P0028,2023-10-13,1324.62,Card,Returned
O01535,C0047,R0323,P0060,2025-03-24,738.02,Wallet,Returned
O01536,C0396,R0470,P0118,2023-12-15,860.52,UPI,Delivered
O01537,C0088,R0220,P0161,2024-10-27,538.9,UPI,Delivered
O01538,C0573,R0372,P0233,2024-01-25,325.61,UPI,Delivered
O01539,C0297,R0238,P0219,2024-03-20,1133.08,Card,Cancelled
O01540,C0365,R0346,P0053,2024-05-10,870.95,UPI,Cancelled
O01541,C0445,R0309,P0275,2024-11-23,735.76,Card,Returned
O01542,C0527,R0124,P0184,2023-10-02,150.8,Wallet,Delivered
O01543,C0344,R0477,P0165,2025-06-16,651.92,Cash on Delivery,Delivered
O01544,C0200,R0198,P0028,2025-03-08,262.62,,Delivered
O01545,C0465,R0398,P0139,2023-09-10,816.08,UPI,Returned
O01546,C0841,R0196,P0279,2023-10-29,330.02,Card,Delivered
O01547,C0484,R0018,P0147,2025-05-02,1151.16,Cash on Delivery,Cancelled
O01548,C0842,R0305,P0118,2025-02-08,817.95,Wallet,Cancelled
O01549,C0045,R0038,P0030,2024-03-13,1476.9,Wallet,Returned
O01550,C0705,R0005,P0100,2025-04-07,1379.54,Card,Delivered
O01551,C0892,R0057,P0215,2024-01-07,826.81,Wallet,Returned
O01552,C0039,R0200,P0248,2025-05-27,443.35,Card,Delivered
O01553,C0752,R0072,P0078,2025-07-13,927.03,Card,Delivered
O01554,C0133,R0185,P0071,2025-01-29,1138.41,UPI,Delivered
O01555,C0454,R0228,P0128,2024-12-13,1362.29,Cash on Delivery,Cancelled
O01556,C0947,R0395,P0031,2024-07-05,892.49,UPI,Cancelled
O01557,C0561,R0430,P0027,2024-03-14,432.59,Card,Returned
O01558,C0764,R0005,P0142,2025-07-19,1331.84,UPI,Returned
O01559,C0722,R0365,P0077,2024-05-26,1429.53,Card,Returned
O01560,C0175,R0052,P0128,2024-10-31,418.02,Wallet,Returned
O01561,C0480,R0155,P0248,2023-10-21,1321.69,Cash on Delivery,Cancelled
O01562,C0115,R0399,P0264,2024-01-03,489.89,Cash on Delivery,Cancelled
O01563,C0737,R0401,P0175,2025-03-22,720.44,Wallet,Cancelled
O01564,C0300,R0107,P0226,2023-11-18,1087.03,UPI,Delivered
O01565,C0751,R0410,P0257,2024-04-06,1038.47,UPI,Cancelled
O01566,C0871,R0364,P0227,2025-05-08,963.35,UPI,Returned
O01567,C0857,R0161,P0211,2024-07-04,448.94,Card,Delivered
O01568,C0729,R0123,P0288,2024-12-22,1111.34,Cash on Delivery,Cancelled
O01569,C0901,R0454,P0036,2024-03-24,801.42,Cash on Delivery,Delivered
O01570,C0333,R0073,P0017,2025-04-16,439.06,Wallet,Returned
O01571,C0747,R0348,P0070,2024-04-25,422.05,Cash on Delivery,Delivered
O01572,C0374,R0214,P0222,2024-06-23,1370.79,UPI,Delivered
O01573,C0259,R0428,P0059,2025-05-22,549.53,UPI,Delivered
O01574,C0017,R0070,P0092,2025-05-09,710.8,UPI,Cancelled
O01575,C0487,R0460,P0113,2024-08-29,465.42,Cash on Delivery,Delivered
O01576,C0566,R0340,P0115,2025-08-08,1011.95,Card,Returned
O01577,C0740,R0098,P0213,2024-04-09,1314.75,Cash on Delivery,Cancelled
O01578,C0280,R0006,P0176,2024-05-27,892.96,Card,Returned
O01579,C0568,R0023,P0240,2024-09-16,1396.3,UPI,Delivered
O01580,C0463,R0066,P0163,2024-08-23,1125.92,UPI,Returned
O01581,C0573,R0334,P0174,2024-01-28,684.7,UPI,Returned
O01582,C0666,R0147,P0007,2023-08-28,299.72,UPI,Delivered
O01583,C0611,R0452,P0271,2023-10-24,1375.2,Card,Cancelled
O01584,C0187,R0490,P0266,2025-02-20,410.91,Wallet,Delivered
O01585,C0476,R0142,P0128,2024-08-29,1079.9,,Cancelled
O01586,C0351,R0106,P0196,2025-03-10,449.21,Wallet,Returned
O01587,C0054,R0001,P0195,2024-11-24,999.55,UPI,Returned
O01588,C0746,R0048,P0282,2025-08-04,1188.01,Wallet,Cancelled
O01589,C0864,R0002,P0201,2023-09-02,638.7,Card,Cancelled
O01590,C0384,R0471,P0125,2024-04-28,1141.72,Card,Returned
O01591,C0701,R0284,P0186,2023-11-20,189.53,Card,Cancelled
O01592,C0730,R0428,P0233,2025-05-17,412.47,Wallet,Returned
O01593,C0382,R0307,P0093,2024-10-13,321.67,Wallet,Delivered
O01594,C0224,R0221,P0260,2023-12-08,834.06,Card,Returned
O01595,C0191,R0219,P0256,2024-01-21,478.34,Cash on Delivery,Cancelled
O01596,C0019,R0274,P0246,2024-03-08,979.6,Wallet,Cancelled
O01597,C0316,R0354,P0097,2023-12-26,494.84,Wallet,Returned
O01598,C0446,R0318,P0224,2024-07-02,584.17,Card,Returned
O01599,C0804,R0249,P0090,2024-07-13,423.96,Cash on Delivery,Delivered
O01600,C0339,R0246,P0289,2023-10-29,409.28,UPI,Delivered
O01601,C0351,R0016,P0024,2025-07-22,775.19,UPI,Cancelled
O01602,C0387,R0010,P0069,2025-06-17,717.43,Cash on Delivery,Delivered
O01603,C0837,R0202,P0113,2024-01-06,692.87,Cash on Delivery,Delivered
O01604,C0773,R0205,P0180,2023-12-06,1109.56,Cash on Delivery,Returned
O01605,C0592,R0283,P0246,2025-04-07,771.95,UPI,Returned
O01606,C0641,R0490,P0181,2024-03-21,174.18,Cash on Delivery,Delivered
O01607,C0832,R0208,P0173,2025-03-07,1024.88,Wallet,Returned
O01608,C0936,R0456,P0204,2025-01-14,713.51,Wallet,Cancelled
O01609,C0878,R0429,P0140,2024-01-01,247.6,UPI,Delivered
O01610,C0636,R0119,P0044,2024-01-03,156.5,Card,Delivered
O01611,C0450,R0207,P0166,2024-05-09,1393.84,Wallet,Delivered
O01612,C0965,R0028,P0124,2024-03-14,549.54,Card,Delivered
O01613,C0545,R0288,P0216,2023-12-15,1142.37,Card,Delivered
O01614,C0821,R0364,P0164,2024-06-19,1183.48,UPI,Returned
O01615,C0277,R0040,P0084,2025-05-10,993.18,UPI,Cancelled
O01616,C0562,R0489,P0201,2025-04-10,1276.66,Wallet,Delivered
O01617,C0672,R0173,P0138,2025-01-05,556.64,Cash on Delivery,Delivered
O01618,C0140,R0074,P0193,2023-09-17,1342.42,UPI,Cancelled
O01619,C0759,R0250,P0155,2024-09-08,1326.45,Card,Cancelled
O01620,C0382,R0140,P0038,2024-10-28,277.15,Card,Returned
O01621,C0426,R0398,P0287,2025-01-15,1369.41,Cash on Delivery,Delivered
O01622,C0283,R0453,P0003,2024-07-08,1490.63,Cash on Delivery,Returned
O01623,C0719,R0085,P0263,2024-02-09,706.87,Card,Cancelled
O01624,C0723,R0225,P0147,2023-09-14,1469.4,Wallet,Cancelled
O01625,C0047,R0286,P0132,2024-06-07,512.06,Wallet,Cancelled
O01626,C0883,R0019,P0086,2024-03-30,1137.24,Cash on Delivery,Delivered
O01627,C0371,R0125,P0180,2023-11-11,1335.54,UPI,Returned
O01628,C0378,R0149,P0163,2025-08-10,436.14,Cash on Delivery,Cancelled
O01629,C0825,R0039,P0238,2024-06-13,1258.75,UPI,Cancelled
O01630,C0756,R0033,P0195,2024-08-22,1084.02,Cash on Delivery,Returned
O01631,C0781,R0142,P0286,2024-06-08,534.84,Card,Delivered
O01632,C0529,R0343,P0059,2023-10-15,1134.73,UPI,Delivered
O01633,C0554,R0405,P0081,2023-11-06,1360.21,Card,Cancelled
O01634,C0415,R0064,P0046,2025-06-10,1490.7,Cash on Delivery,Returned
O01635,C0854,R0422,P0108,2023-10-14,597.65,UPI,Returned
O01636,C0455,R0358,P0035,2025-07-27,1128.61,Wallet,Returned
O01637,C0994,R0098,P0037,2024-01-15,165.57,Wallet,Returned
O01638,C0024,R0467,P0213,2024-07-20,551.04,Wallet,Delivered
O01639,C0829,R0071,P0212,2024-09-13,1070.73,Wallet,Cancelled
O01640,C0530,R0013,P0078,2024-02-17,252.14,UPI,Cancelled
O01641,C0413,R0040,P0225,2024-09-30,597.84,Card,Returned
O01642,C0400,R0047,P0142,2024-04-29,565.23,,Delivered
O01643,C0638,R0029,P0137,2024-05-09,302.16,Card,Cancelled
O01644,C0134,R0443,P0134,2023-12-03,1114.5,Wallet,Returned
O01645,C0642,R0291,P0287,2025-08-03,667.91,Cash on Delivery,Cancelled
O01646,C0881,R0475,P0103,2024-09-19,1052.93,Wallet,Returned
O01647,C0726,R0428,P0224,2023-10-06,1235.07,UPI,Returned
O01648,C0099,R0176,P0152,2023-08-15,1330.7,UPI,Cancelled
O01649,C0963,R0266,P0139,2024-04-26,551.05,Cash on Delivery,Returned
O01650,C0663,R0271,P0025,2025-05-29,1496.46,Card,Delivered
O01651,C0754,R0407,P0156,2024-05-06,1181.87,Wallet,Returned
O01652,C0096,R0130,P0124,2025-06-23,1255.6,Cash on Delivery,Cancelled
O01653,C0052,R0022,P0083,2024-04-19,629.71,Cash on Delivery,Returned
O01654,C0252,R0125,P0244,2024-01-03,1334.92,Cash on Delivery,Cancelled
O01655,C0996,R0298,P0056,2023-11-12,1164.56,Card,Delivered
