order_item_id,order_id,item_name,quantity,price
I02466,O01490,Biryani,4,301.49
I02467,O01352,Pasta,1,492.63
I02468,O02875,Pizza,3,365.4
I02469,O01878,Salad,3,164.07
I02470,O01120,Fries,3,395.98
I02471,O01813,Salad,2,313.27
I02472,O04769,Salad,2,411.54
I02473,O01994,Burger,1,458.62
I02474,O02967,Burger,3,187.8
I02475,O02418,Coke,2,371.96
I02476,O03845,Fries,3,86.78
I02477,O02722,Salad,5,181.92
I02478,O00175,Biryani,3,369.84
I02479,O03192,Biryani,1,117.45
I02480,O01772,Coke,4,447.14
I02481,O03899,Pasta,3,358.18
I02482,O00888,Biryani,3,318.01
I02483,O04370,Pizza,4,192.88
I02484,O04602,Biryani,4,442.94
I02485,O04607,Biryani,3,160.29
I02486,O03242,Ice Cream,2,114.59
I02487,O03082,Fries,5,188.19
I02488,O02517,Burger,3,190.43
I02489,O02837,Ice Cream,3,429.23
I02490,O00518,Burger,2,158.13
I02491,O00818,Pizza,4,467.62
I02492,O03574,Ice Cream,4,332.37
I02493,O02471,Burger,5,74.17
I02494,O03231,Ice Cream,2,106.4
I02495,O03817,Biryani,2,242.01
I02496,O03377,Pasta,1,466.8
I02497,O03640,Salad,3,52.94
I02498,O01174,Burger,1,392.58
I02499,O03600,Salad,3,419.15
I02500,O01459,Ice Cream,5,320.64
I02501,O03603,Coke,5,126.82
I02502,O00323,Salad,3,94.85
I02503,O03882,Pizza,2,149.23
I02504,O03221,Salad,4,207.5
I02505,O01246,Salad,2,320.01
I02506,O02011,Salad,5,486.41
I02507,O00697,Biryani,4,393.95
I02508,O02665,Burger,5,189.49
I02509,O02865,Burger,3,413.63
I02510,O00115,Salad,3,150.21
I02511,O02126,Burger,1,262.98
I02512,O04950,Burger,5,203.54
I02513,O00317,Fries,2,71.73
I02514,O02207,Pizza,1,459.06
I02515,O01971,Biryani,3,279.08
I02516,O03460,Fries,5,447.8
I02517,O04534,Pizza,2,496.36
I02518,O02087,Salad,5,428.18
I02519,O01313,Fries,2,340.24
I02520,O01411,Salad,1,92.04
I02521,O02424,Biryani,1,284.66
I02522,O00951,Fries,3,209.64
I02523,O02480,Salad,1,256.87
I02524,O01819,Burger,1,82.01
I02525,O00654,Coke,5,151.44
I02526,O00009,Ice Cream,1,352.46
I02527,O02737,Coke,3,377.88
I02528,O02300,Ice Cream,1,460.32
I02529,O04679,Ice Cream,3,308.83
I02530,O03247,Ice Cream,5,298.83
I02531,O03979,Biryani,4,198.18
I02532,O04684,Burger,4,478.28
I02533,O04027,Ice Cream,2,260.84
I02534,O03513,Burger,5,318.53
I02535,O00690,Pizza,3,162.07
I02536,O02827,Pizza,1,257.57
I02537,O00018,Burger,2,65.54
I02538,O00467,Pizza,4,61.22
I02539,O03998,Fries,4,487.67
I02540,O00909,Coke,4,183.5
I02541,O03545,Fries,5,249.81
I02542,O01243,Fries,4,59.8
I02543,O03143,Coke,4,139.38
I02544,O01680,Biryani,3,388.43
I02545,O02095,Fries,2,445.96
I02546,O02583,Salad,4,185.81
I02547,O04014,Biryani,4,429.76
I02548,O03840,Pizza,4,372.42
I02549,O00819,Salad,4,250.88
I02550,O00261,Coke,5,455.61
I02551,O01471,Fries,4,486.01
I02552,O03081,Pizza,3,292.99
I02553,O02050,Pizza,3,368.5
I02554,O01301,Coke,1,134.49
I02555,O03830,Coke,5,457.84
I02556,O01554,Ice Cream,2,416.56
I02557,O02766,Pizza,1,201.32
I02558,O03260,Fries,3,93.19
I02559,O01152,Pizza,3,170.89
I02560,O04955,Salad,3,345.09
I02561,O00842,Burger,3,391.22
I02562,O02495,Salad,4,311.11
I02563,O01933,Ice Cream,3,320.68
I02564,O02615,Ice Cream,3,360.09
I02565,O04082,Ice Cream,4,51.49
I02566,O02469,Salad,4,311.27
I02567,O01839,Coke,4,275.18
I02568,O01137,Burger,1,440.8
I02569,O01046,Salad,4,62.77
I02570,O00827,Burger,4,485.99
I02571,O04831,Burger,5,492.47
I02572,O00655,Coke,4,290.16
I02573,O03293,Salad,4,167.09
I02574,O01927,Ice Cream,3,144.27
I02575,O00670,Fries,2,166.02
I02576,O03507,Burger,5,299.04
I02577,O03870,Fries,3,446.49
I02578,O03359,Pasta,1,405.06
I02579,O04314,Burger,1,313.93
I02580,O00319,Fries,5,131.97
I02581,O03268,Biryani,3,231.23
I02582,O04711,Salad,1,171.57
I02583,O02035,Coke,1,361.48
I02584,O01000,Pasta,2,358.21
I02585,O01689,Ice Cream,4,151.59
I02586,O01780,Pizza,1,269.59
I02587,O00365,Salad,2,51.52
I02588,O03751,Pasta,4,372.93
I02589,O04199,Pasta,2,395.02
I02590,O00913,Pizza,1,328.2
I02591,O04549,Pizza,1,289.5
I02592,O01147,Pasta,3,309.78
I02593,O00415,Coke,2,240.36
I02594,O04510,Salad,5,242.98
I02595,O00117,Burger,2,369.17
I02596,O00740,Coke,4,365.07
I02597,O00531,Coke,5,183.4
I02598,O00010,Burger,1,96.88
I02599,O02120,Coke,5,124.9
I02600,O00729,Biryani,4,319.89
I02601,O01105,Pizza,3,133.17
I02602,O01805,Salad,5,313.55
I02603,O01977,Pizza,2,400.3
I02604,O00338,Pasta,3,63.71
I02605,O00239,Biryani,3,113.21
I02606,O02069,Burger,5,142.07
I02607,O01062,Pasta,2,469.75
I02608,O01394,Ice Cream,4,286.04
I02609,O03308,Coke,1,278.29
I02610,O00119,Pizza,5,191.93
I02611,O03903,Fries,1,480.51
I02612,O04994,Ice Cream,2,128.55
I02613,O01394,Biryani,2,225.86
I02614,O02199,Ice Cream,4,166.63
I02615,O03994,Biryani,2,155.21
I02616,O01177,Fries,2,119.17
I02617,O01183,Coke,4,57.81
I02618,O03028,Coke,4,95.4
I02619,O03368,Pizza,2,377.15
I02620,O02755,Fries,3,123.14
I02621,O03347,Biryani,2,326.93
I02622,O03274,Biryani,1,50.65
I02623,O03346,Coke,5,419.81
I02624,O02707,Salad,4,383.78
I02625,O03302,Pizza,3,180.49
I02626,O04923,Ice Cream,4,297.94
I02627,O02980,Coke,1,405.37
I02628,O04613,Pizza,2,106.45
I02629,O03122,Burger,3,72.2
I02630,O04312,Coke,1,306.46
I02631,O03790,Pasta,4,67.27
I02632,O04764,Coke,1,136.16
I02633,O04333,Burger,4,262.61
I02634,O00548,Burger,3,264.51
I02635,O04388,Pizza,1,400.44
I02636,O03260,Coke,4,406.24
I02637,O00680,Salad,5,432.18
I02638,O03525,Pizza,5,414.39
I02639,O03702,Fries,3,299.33
I02640,O01253,Coke,4,145.06
I02641,O03551,Pizza,5,90.69
I02642,O00586,Pizza,2,128.34
I02643,O04582,Pasta,4,485.36
I02644,O02086,Burger,3,319.58
I02645,O01638,Pasta,3,233.8
I02646,O04161,Pasta,4,400.63
I02647,O03110,Salad,4,197.03
I02648,O03672,Pasta,4,60.56
I02649,O02130,Ice Cream,3,181.82
I02650,O01521,Coke,3,235.25
I02651,O00669,Pizza,3,485.56
I02652,O01041,Fries,2,304.96
I02653,O04445,Pizza,1,365.61
I02654,O01504,Biryani,2,482.6
I02655,O03728,Fries,5,299.14
I02656,O03302,Burger,2,93.01
I02657,O03580,Fries,3,347.65
I02658,O04901,Burger,2,184.82
I02659,O00954,Pasta,3,204.42
I02660,O02248,Coke,3,165.77
I02661,O04957,Fries,3,176.23
I02662,O00065,Ice Cream,2,377.31
I02663,O02071,Pasta,5,243.55
I02664,O03970,Fries,5,215.72
I02665,O00396,Salad,5,161.48
I02666,O00452,Pizza,5,438.05
I02667,O01351,Pasta,1,115.21
I02668,O04189,Ice Cream,1,52.8
I02669,O03073,Salad,1,119.26
I02670,O03995,Pizza,3,188.13
I02671,O04074,Pizza,3,202.36
I02672,O01041,Pasta,4,291.92
I02673,O01693,Burger,3,354.69
I02674,O00995,Biryani,5,69.06
I02675,O02087,Burger,4,245.43
I02676,O03735,Burger,5,371.3
I02677,O00323,Pizza,5,246.81
I02678,O01467,Salad,1,338.82
I02679,O00660,Salad,5,146.15
I02680,O01671,Fries,1,464.65
I02681,O03439,Coke,3,434.26
I02682,O00701,Salad,5,299.34
I02683,O01256,Burger,2,236.54
I02684,O03471,Pizza,1,347.51
I02685,O02766,Burger,4,481.63
I02686,O01959,Coke,3,227.88
I02687,O03388,Burger,3,482.55
I02688,O02373,Ice Cream,5,497.27
I02689,O04798,Fries,5,195.79
I02690,O02643,Salad,1,457.15
I02691,O00440,Pizza,4,169.04
I02692,O01817,Biryani,5,65.38
I02693,O02982,Pizza,2,271.8
I02694,O03129,Salad,2,228.1
I02695,O03558,Pasta,2,190.13
I02696,O02108,Burger,3,458.08
I02697,O04133,Pizza,5,86.18
I02698,O03500,Coke,1,173.28
I02699,O02683,Pizza,5,53.14
I02700,O03657,Salad,1,248.76
I02701,O04165,Salad,5,152.77
I02702,O00319,Coke,2,249.96
I02703,O01977,Pasta,5,161.79
I02704,O04664,Pizza,1,133.77
I02705,O02486,Pizza,5,242.37
I02706,O04859,Burger,4,96.56
I02707,O04251,Coke,2,70.05
I02708,O02304,Fries,2,187.48
I02709,O02751,Pasta,4,355.26
I02710,O02956,Biryani,2,150.06
I02711,O04302,Coke,3,86.6
I02712,O02148,Fries,4,421.1
I02713,O04672,Biryani,3,459.44
I02714,O04136,Ice Cream,1,64.48
I02715,O00568,Pasta,2,68.75
I02716,O00603,Biryani,1,221.65
I02717,O03052,Burger,4,74.26
I02718,O02978,Salad,4,269.63
I02719,O03836,Pizza,1,199.52
I02720,O00891,Burger,3,218.51
I02721,O01022,Pizza,3,141.91
I02722,O03757,Salad,5,457.35
I02723,O00068,Biryani,2,204.22
I02724,O00750,Burger,1,308.02
I02725,O00983,Salad,3,427.45
I02726,O01902,Coke,4,170.53
I02727,O00786,Ice Cream,1,259.43
I02728,O04814,Biryani,2,365.03
I02729,O00485,Burger,2,472.01
I02730,O01207,Burger,4,227.67
I02731,O03911,Burger,1,429.03
I02732,O01018,Pasta,5,319.38
I02733,O02922,Ice Cream,5,291.61
I02734,O00392,Coke,2,367.04
I02735,O02775,Burger,5,365.57
I02736,O03577,Ice Cream,5,157.17
I02737,O01745,Biryani,3,431.75
I02738,O00565,Coke,3,131.06
I02739,O01244,Salad,2,85.5
I02740,O02303,Pizza,3,348.21
I02741,O02444,Pasta,4,396.11
I02742,O02844,Fries,2,231.2
I02743,O04695,Burger,4,195.9
I02744,O01451,Fries,2,329.63
I02745,O03955,Coke,5,327.71
I02746,O04053,Pizza,4,444.03
I02747,O02620,Fries,5,255.65
I02748,O00304,Biryani,2,403.53
I02749,O03316,Fries,5,283.32
I02750,O03956,Ice Cream,2,107.45
I02751,O00073,Salad,5,303.05
I02752,O01644,Salad,2,149.15
I02753,O03399,Biryani,1,274.11
I02754,O02737,Pasta,4,60.95
I02755,O03543,Fries,4,308.08
I02756,O00205,Biryani,2,107.4
I02757,O01118,Pasta,3,412.15
I02758,O00460,Biryani,3,311.69
I02759,O02672,Ice Cream,5,106.61
I02760,O02782,Burger,1,397.03
I02761,O00407,Pasta,5,438.68
I02762,O04663,Pizza,3,497.08
I02763,O02760,Burger,5,238.74
I02764,O04029,Ice Cream,3,358.54
I02765,O04550,Coke,5,417.42
I02766,O02496,Salad,2,101.69
I02767,O01286,Pasta,2,98.04
I02768,O00588,Pizza,3,238.45
I02769,O02559,Salad,4,168.13
I02770,O00067,Pizza,4,73.28
I02771,O04193,Pasta,4,457.14
I02772,O03260,Burger,1,310.43
I02773,O00403,Fries,5,180.1
I02774,O02036,Biryani,4,283.23
I02775,O02843,Fries,5,182.5
I02776,O02783,Burger,3,113.88
I02777,O01286,Coke,3,467.66
I02778,O03050,Salad,2,341.35
I02779,O03732,Burger,5,215.11
I02780,O01024,Fries,3,422.1
I02781,O03617,Coke,1,204.6
I02782,O03372,Pizza,1,274.71
I02783,O01070,Burger,5,102.02
I02784,O03770,Pizza,2,375.89
I02785,O04425,Fries,2,491.63
I02786,O03826,Pasta,2,121.61
I02787,O03355,Pasta,1,435.07
I02788,O01032,Pasta,1,353.79
I02789,O04057,Salad,5,374.7
I02790,O00573,Coke,1,345.14
I02791,O04306,Burger,2,257.28
I02792,O01695,Coke,1,108.81
I02793,O03247,Pasta,5,289.86
I02794,O04551,Pasta,1,392.65
I02795,O00337,Pizza,4,286.84
I02796,O03901,Salad,1,464.15
I02797,O04798,Fries,3,70.49
I02798,O01472,Ice Cream,1,392.25
I02799,O01683,Coke,5,233.95
I02800,O00066,Ice Cream,4,394.55
I02801,O03434,Biryani,1,472.32
I02802,O00971,Ice Cream,5,189.79
I02803,O01975,Burger,5,67.99
I02804,O01132,Pizza,4,318.87
I02805,O03130,Pizza,2,266.63
I02806,O00489,Pasta,4,317.42
I02807,O02974,Fries,3,403.15
I02808,O03461,Coke,2,182.11
I02809,O04652,Pizza,1,478.5
I02810,O04946,Ice Cream,5,167.21
I02811,O04619,Fries,1,479.45
I02812,O03365,Pizza,1,321.13
I02813,O03880,Fries,5,216.15
I02814,O00458,Pizza,1,383.57
I02815,O03572,Pizza,2,272.36
I02816,O01451,Coke,3,163.37
I02817,O04472,Coke,5,439.69
I02818,O00295,Pizza,1,243.26
I02819,O00769,Salad,5,451.37
I02820,O03701,Ice Cream,2,251.26
I02821,O04733,Salad,4,461.41
I02822,O04866,Salad,3,443.25
I02823,O03712,Ice Cream,4,187.89
I02824,O00713,Biryani,5,148.48
I02825,O04045,Pizza,5,449.24
I02826,O03174,Pizza,4,295.15
I02827,O03384,Coke,2,134.68
I02828,O03751,Ice Cream,4,137.09
I02829,O03837,Fries,5,252.36
I02830,O02544,Salad,1,176.28
I02831,O00376,Coke,4,96.79
I02832,O01664,Salad,4,263.24
I02833,O04043,Pizza,3,197.33
I02834,O04436,Salad,4,398.25
I02835,O03533,Pasta,1,181.35
I02836,O03312,Ice Cream,4,80.3
I02837,O03092,Coke,3,347.11
I02838,O00755,Biryani,4,84.24
I02839,O03905,Fries,5,342.83
I02840,O04336,Burger,5,318.86
I02841,O01465,Burger,5,72.2
I02842,O04213,Biryani,5,354.71
I02843,O02124,Biryani,1,117.74
I02844,O04770,Burger,3,446.27
I02845,O03496,Fries,5,63.28
I02846,O04109,Salad,5,198.35
I02847,O04699,Pizza,3,398.56
I02848,O04673,Biryani,2,157.75
I02849,O00001,Coke,1,334.01
I02850,O03612,Ice Cream,2,494.33
I02851,O00670,Pizza,2,65.46
I02852,O02874,Burger,1,74.53
I02853,O04036,Pasta,3,122.49
I02854,O02202,Coke,4,225.48
I02855,O01081,Fries,4,255.75
I02856,O03373,Ice Cream,3,433.6
I02857,O04523,Coke,5,297.05
I02858,O04700,Coke,2,158.47
I02859,O03299,Ice Cream,5,299.23
I02860,O00755,Pasta,1,115.81
I02861,O03327,Fries,5,261.73
I02862,O03888,Pasta,1,167.29
I02863,O02213,Fries,4,493.69
I02864,O00380,Coke,5,271.53
I02865,O03900,Salad,4,131.84
I02866,O02543,Burger,1,332.04
I02867,O01603,Pasta,5,212.97
I02868,O03521,Pasta,5,87.13
I02869,O04882,Pasta,1,183.98
I02870,O02079,Pizza,5,188.67
I02871,O01583,Coke,3,445.29
I02872,O00983,Pizza,1,354.06
I02873,O01322,Burger,3,155.68
I02874,O00507,Burger,2,66.69
I02875,O03053,Fries,1,427.86
I02876,O03259,Coke,4,114.89
I02877,O00426,Coke,3,172.36
I02878,O04739,Burger,5,212.62
I02879,O03759,Ice Cream,1,123.23
I02880,O00877,Pizza,5,100.48
I02881,O03906,Pizza,3,257.43
I02882,O04916,Fries,4,276.3
I02883,O01806,Coke,1,69.17
I02884,O00081,Salad,2,299.48
I02885,O04898,Salad,1,425.03
I02886,O03018,Biryani,5,268.72
I02887,O00568,Biryani,2,53.74
I02888,O00618,Fries,1,496.36
I02889,O04942,Pizza,3,129.12
I02890,O02633,Pasta,3,351.88
I02891,O01121,Coke,2,342.94
I02892,O04128,Ice Cream,4,486.89
I02893,O03447,Coke,1,344.88
I02894,O04680,Fries,5,238.2
I02895,O04873,Ice Cream,4,374.57
I02896,O00902,Burger,5,132.95
I02897,O03120,Ice Cream,3,315.2
I02898,O00922,Ice Cream,2,480.22
I02899,O02097,Biryani,3,322.91
I02900,O04605,Pasta,3,178.66
I02901,O03393,Ice Cream,2,292.63
I02902,O01684,Salad,2,56.3
I02903,O03732,Ice Cream,1,430.19
I02904,O01099,Salad,4,51.62
I02905,O00924,Coke,4,399.55
I02906,O03170,Burger,3,395.77
I02907,O00225,Pizza,4,199.59
I02908,O03423,Fries,2,162.22
I02909,O03100,Pasta,1,126.58
I02910,O02731,Biryani,1,360.19
I02911,O02009,Coke,2,312.83
I02912,O03279,Ice Cream,1,405.42
I02913,O03531,Coke,2,293.38
I02914,O03436,Pizza,1,414.2
I02915,O04492,Pasta,1,99.68
I02916,O02181,Pasta,1,424.01
I02917,O02417,Fries,5,104.88
I02918,O03047,Salad,3,416.13
I02919,O02038,Pizza,5,66.78
I02920,O00957,Pizza,2,247.41
I02921,O04542,Pasta,3,290.07
I02922,O00252,Ice Cream,2,53.94
I02923,O03751,Ice Cream,3,224.59
I02924,O03345,Biryani,4,258.2
I02925,O04349,Pizza,2,493.93
I02926,O04723,Ice Cream,3,359.55
I02927,O01725,Burger,3,183.04
I02928,O01432,Salad,3,374.85
I02929,O04335,Fries,4,486.32
I02930,O00662,Salad,2,485.45
I02931,O01815,Salad,2,423.39
I02932,O00755,Burger,2,98.24
I02933,O04213,Biryani,4,235.63
I02934,O02180,Biryani,1,461.69
I02935,O03033,Pasta,2,342.81
I02936,O02972,Pasta,4,317.28
I02937,O02437,Fries,1,186.87
I02938,O00481,Pizza,4,199.8
I02939,O04612,Coke,1,386.14
I02940,O03053,Coke,1,201.41
I02941,O03216,Salad,1,147.94
I02942,O04595,Ice Cream,3,185.09
I02943,O01638,Coke,5,493.98
I02944,O00313,Pasta,4,427.6
I02945,O03056,Salad,3,188.21
I02946,O03594,Ice Cream,2,454.03
I02947,O04838,Burger,1,489.38
I02948,O04912,Salad,3,196.63
I02949,O00407,Pasta,1,202.22
I02950,O03421,Salad,2,150.53
I02951,O02311,Ice Cream,1,149.9
I02952,O04044,Pasta,5,166.71
I02953,O04964,Salad,1,356.51
I02954,O03696,Biryani,1,295.43
I02955,O01936,Pasta,4,332.42
I02956,O02297,Pizza,5,383.23
I02957,O04674,Salad,3,403.49
I02958,O04760,Fries,5,169.62
I02959,O00897,Pizza,4,325.92
I02960,O01994,Pizza,3,244.56
I02961,O04934,Biryani,3,354.47
I02962,O04403,Fries,2,242.1
I02963,O01124,Burger,4,305.97
I02964,O04639,Burger,4,391.53
I02965,O02080,Coke,2,275.79
I02966,O01525,Coke,5,96.34
I02967,O03020,Biryani,4,417.49
I02968,O00488,Pasta,1,434.2
I02969,O02463,Burger,5,299.44
I02970,O01723,Fries,5,214.1
I02971,O04747,Biryani,5,475.41
I02972,O03635,Fries,5,103.18
I02973,O03029,Salad,1,462.17
I02974,O03150,Burger,5,277.69
I02975,O00360,Salad,5,251.13
I02976,O03261,Biryani,2,77.45
I02977,O04872,Ice Cream,4,203.28
I02978,O02249,Pasta,4,350.15
I02979,O03292,Pizza,1,335.22
I02980,O01499,Burger,3,115.29
I02981,O01465,Salad,1,111.01
I02982,O03947,Pizza,2,234.85
I02983,O01451,Pasta,4,449.94
I02984,O03794,Ice Cream,3,178.39
I02985,O02438,Pizza,3,190.64
I02986,O03707,Salad,4,95.66
I02987,O02456,Burger,3,488.04
I02988,O04645,Coke,3,124.59
I02989,O02935,Coke,1,342.07
I02990,O00497,Pizza,1,254.16
I02991,O01870,Ice Cream,5,153.12
I02992,O04762,Pasta,3,334.44
I02993,O00783,Coke,5,437.44
I02994,O02669,Pasta,3,450.85
I02995,O01205,Pasta,4,196.58
I02996,O03443,Pizza,4,82.39
I02997,O00420,Burger,4,239.29
I02998,O04618,Biryani,2,353.35
I02999,O00218,Pasta,5,166.06
I03000,O03496,Ice Cream,2,55.66
I03001,O02473,Salad,1,396.0
I03002,O01216,Coke,2,78.94
I03003,O01783,Salad,4,233.62
I03004,O04493,Burger,3,487.71
I03005,O01426,Fries,4,457.61
I03006,O01374,Salad,2,386.81
I03007,O00462,Pizza,1,119.0
I03008,O02096,Salad,5,303.3
I03009,O02873,Pizza,5,334.38
I03010,O00776,Fries,4,302.87
I03011,O00506,Coke,5,356.68
I03012,O01803,Pasta,3,315.61
I03013,O00772,Burger,3,250.91
I03014,O04515,Ice Cream,1,185.96
I03015,O02924,Ice Cream,3,420.87
I03016,O04441,Coke,1,262.99
I03017,O03137,Pasta,5,55.24
I03018,O03785,Fries,1,332.62
I03019,O03103,Fries,1,348.39
I03020,O02140,Biryani,2,378.87
I03021,O00348,Burger,2,73.09
I03022,O02740,Salad,2,387.59
I03023,O03466,Salad,3,215.8
I03024,O00193,Pizza,4,199.87
I03025,O03238,Coke,1,134.48
I03026,O02580,Burger,4,384.23
I03027,O03179,Burger,3,205.89
I03028,O04204,Pasta,4,200.48
I03029,O02425,Pasta,1,416.57
I03030,O04537,Fries,2,153.12
I03031,O00256,Ice Cream,5,479.63
I03032,O01256,Pasta,1,174.98
I03033,O01223,Biryani,1,60.38
I03034,O01334,Salad,1,71.17
I03035,O01759,Ice Cream,2,323.51
I03036,O03012,Pizza,2,344.75
I03037,O04281,Burger,5,313.58
I03038,O04302,Salad,2,462.93
I03039,O02367,Fries,4,243.87
I03040,O00098,Pasta,5,470.25
I03041,O01224,Fries,5,281.51
I03042,O04609,Fries,5,137.31
I03043,O04524,Ice Cream,1,451.53
I03044,O02280,Coke,5,140.17
I03045,O02302,Biryani,4,335.75
I03046,O02604,Ice Cream,5,344.42
I03047,O01429,Pasta,2,499.69
I03048,O02024,Pasta,2,386.68
I03049,O04614,Ice Cream,5,424.95
I03050,O02967,Burger,2,320.25
I03051,O01859,Ice Cream,1,245.29
I03052,O01630,Coke,4,265.29
I03053,O01736,Pizza,1,151.87
I03054,O01404,Pasta,2,74.89
I03055,O01452,Pasta,1,207.8
I03056,O03860,Pizza,1,276.93
I03057,O02554,Ice Cream,4,93.99
I03058,O02609,Pasta,4,166.46
I03059,O02027,Ice Cream,3,231.33
I03060,O04296,Salad,2,375.51
I03061,O03273,Fries,4,401.19
I03062,O04813,Fries,2,52.4
I03063,O02601,Salad,1,425.13
I03064,O04658,Pasta,3,300.34
I03065,O01316,Coke,4,222.85
I03066,O02344,Pasta,4,261.07
I03067,O01158,Pasta,5,201.67
I03068,O00625,Ice Cream,5,274.34
I03069,O03403,Ice Cream,2,103.28
I03070,O03218,Pasta,4,76.22
I03071,O03055,Biryani,5,310.39
I03072,O04415,Burger,3,88.28
I03073,O01396,Ice Cream,1,273.85
I03074,O03173,Burger,4,85.61
I03075,O04573,Coke,4,316.12
I03076,O01212,Pizza,3,273.11
I03077,O04651,Fries,4,468.58
I03078,O04316,Ice Cream,2,104.53
I03079,O03617,Salad,1,370.82
I03080,O00257,Pasta,4,84.45
I03081,O03205,Burger,1,212.24
I03082,O00742,Pasta,5,170.95
I03083,O01845,Fries,4,375.79
I03084,O04286,Biryani,5,96.51
I03085,O03801,Burger,5,303.18
I03086,O00159,Pizza,5,464.48
I03087,O00961,Fries,1,390.1
I03088,O00313,Coke,5,62.4
I03089,O04602,Pasta,2,291.09
I03090,O04210,Pizza,1,253.78
I03091,O04504,Pasta,2,80.96
I03092,O01218,Coke,2,295.7
I03093,O03138,Coke,5,297.59
I03094,O02801,Salad,3,432.06
I03095,O01897,Pizza,1,315.94
I03096,O02956,Salad,3,148.77
I03097,O00206,Biryani,1,214.05
I03098,O01123,Coke,2,102.38
I03099,O02731,Biryani,3,446.96
I03100,O01477,Fries,3,219.14
I03101,O01362,Biryani,3,310.13
I03102,O04537,Salad,1,311.64
I03103,O01649,Salad,2,85.98
I03104,O03026,Burger,4,212.45
I03105,O02822,Fries,1,372.28
I03106,O04941,Biryani,2,122.31
I03107,O03202,Salad,3,419.02
I03108,O00701,Pizza,5,76.93
I03109,O01899,Fries,4,143.02
I03110,O02908,Fries,4,497.09
I03111,O00150,Coke,1,448.16
I03112,O02483,Fries,5,326.61
I03113,O01640,Fries,3,400.86
I03114,O03920,Pizza,5,98.62
I03115,O02869,Pizza,2,460.49
I03116,O03258,Biryani,5,493.69
I03117,O02290,Pizza,5,104.76
I03118,O03544,Pasta,3,110.48
I03119,O01338,Fries,1,483.29
I03120,O03249,Ice Cream,5,375.87
I03121,O04598,Pasta,4,328.05
I03122,O00740,Salad,3,308.54
I03123,O00840,Pasta,4,377.19
I03124,O01431,Burger,5,276.77
I03125,O03935,Fries,4,330.88
I03126,O04309,Salad,3,335.78
I03127,O01475,Burger,1,267.48
I03128,O04565,Pasta,3,181.76
I03129,O04906,Biryani,1,338.47
I03130,O03310,Salad,2,181.66
I03131,O01179,Burger,3,481.87
I03132,O01458,Pasta,5,228.17
I03133,O01519,Fries,5,314.59
I03134,O01769,Biryani,3,211.63
I03135,O01239,Pizza,3,126.0
I03136,O00497,Salad,1,149.94
I03137,O01884,Biryani,5,256.71
I03138,O00738,Biryani,1,154.64
I03139,O03425,Biryani,5,56.66
I03140,O02763,Burger,3,92.16
I03141,O01528,Pizza,3,176.89
I03142,O01437,Coke,4,478.6
I03143,O02153,Ice Cream,3,122.99
I03144,O00866,Pizza,3,170.89
I03145,O01864,Salad,4,158.19
I03146,O00745,Biryani,2,61.7
I03147,O04005,Salad,4,274.6
I03148,O00306,Pizza,4,316.16
I03149,O01331,Biryani,4,197.31
I03150,O03095,Pasta,2,413.34
I03151,O00895,Pasta,1,72.93
I03152,O04311,Biryani,5,253.4
I03153,O01803,Fries,5,490.75
I03154,O03589,Biryani,5,233.01
I03155,O03927,Burger,3,492.86
I03156,O04255,Biryani,4,414.55
I03157,O04382,Coke,5,301.54
I03158,O00072,Ice Cream,4,128.5
I03159,O04384,Pasta,1,151.81
I03160,O04967,Fries,4,115.26
I03161,O00403,Coke,3,389.3
I03162,O04722,Ice Cream,2,278.63
I03163,O00220,Burger,3,373.72
I03164,O02607,Biryani,5,340.18
I03165,O04910,Pasta,1,137.0
I03166,O00559,Coke,2,458.94
I03167,O02830,Ice Cream,1,232.6
I03168,O00101,Salad,5,374.99
I03169,O00137,Pizza,4,216.11
I03170,O00587,Coke,5,187.46
I03171,O03569,Burger,4,337.41
I03172,O03066,Salad,4,392.41
I03173,O04617,Fries,5,415.18
I03174,O00001,Salad,5,354.79
I03175,O04799,Salad,5,427.74
I03176,O03824,Biryani,2,197.05
I03177,O02778,Burger,2,285.61
I03178,O03299,Salad,5,283.47
I03179,O03486,Coke,1,384.21
I03180,O01687,Biryani,1,185.12
I03181,O02854,Pizza,1,65.87
I03182,O01963,Burger,1,331.97
I03183,O00898,Salad,4,255.64
I03184,O01269,Burger,5,384.77
I03185,O03170,Coke,1,434.53
I03186,O02343,Salad,5,171.0
I03187,O01245,Coke,1,310.54
I03188,O03228,Coke,2,487.7
I03189,O00196,Biryani,1,475.36
I03190,O00639,Ice Cream,2,467.76
I03191,O04723,Burger,4,479.3
I03192,O02313,Pizza,4,292.33
I03193,O03182,Fries,3,317.99
I03194,O04370,Coke,3,249.08
I03195,O04459,Biryani,4,461.0
I03196,O03679,Ice Cream,2,357.74
I03197,O04744,Biryani,5,354.91
I03198,O00084,Pasta,4,85.5
I03199,O04943,Ice Cream,4,407.41
I03200,O01846,Salad,1,475.7
I03201,O00765,Pizza,2,204.14
I03202,O04736,Salad,5,60.76
I03203,O00547,Salad,2,177.04
I03204,O00459,Coke,2,208.71
I03205,O02304,Ice Cream,2,87.09
I03206,O02745,Burger,2,419.66
I03207,O03604,Pizza,4,466.48
I03208,O01121,Ice Cream,3,344.01
I03209,O00637,Ice Cream,5,478.86
I03210,O01742,Ice Cream,1,330.86
I03211,O01449,Salad,4,283.12
I03212,O03170,Pizza,3,380.42
